YEAR,MONTH_,ENTRY_NUMBER,ENTRYSTATUS,ITEM_NO,REGDATE,REGIME,CPC,COUNTRYOFORIGIN,COUNTRYOFDESTINATION,PORT_OF_DISCHARGE,HS_CHAPTER,HSCODE,DESCRIPTION,QUANTITY,FOB,FOBCURRENCYCODE,CIF_VALUE,CUSTOMSVALUE,IMPORT_DUTY,EXCISE,IMPORT_VAT,DUTY_RATE,EXCISE_RATE,VAT_RATE,BIF,VEHICLE_TAX,RML,PRL,PDL,OTHER_TAX,TAX_PAYABLE,TAX_REMITTED
2021,2021-02,2021MSA7743485,IN_PROGRESS,8,02/16/2021 12:48:26,C4,C400,CN ,,FOC ,48,4819100000,MOBILE PHONE PACKAGING BOX,"1,800","1,400",USD,"161,661","161,662","40,415",0,"32,332",25.0,0.0,16.0,,0,0,0,0,0,"72,747","1,001,133"
2021,2021-03,2021ICD280008,IN_PROGRESS,2,03/23/2021 10:00:19,C4,C400,CN ,,ICD ,72,7217200000,29 BUNDLES OF GALVANIZED IRON WIRE FOR CABLE DIA 1.25MM,"11,600","14,732",USD,"1,884,829","1,884,836","471,209",0,"376,967",25.0,0.0,16.0,,0,0,0,0,0,"848,176","3,345,011"
2021,2021-03,2021ICD281698,IN_PROGRESS,1,03/30/2021 12:22:44,C4,C400,RU ,,ICD ,48,4804110000,BROWN KRAFT LINER BW 150 GSM ,"46,761","23,281",USD,"2,985,735","2,985,727","746,432",0,"597,145",25.0,0.0,16.0,,0,0,0,0,0,"1,343,577","1,516,794"
2021,2021-03,2021NMA186402,IN_PROGRESS,1,03/24/2021 13:32:26,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"28,574","19,859",USD,"2,498,656","2,498,661","624,665",0,"399,786",25.0,0.0,16.0,,0,0,0,0,0,"399,786","399,786"
2021,2021-03,2021MSA7761869,IN_PROGRESS,1,03/16/2021 11:16:31,R3,R300,LK ,TR ,MEX ,48,4819400000,5000 PKGS 2 PLY RIGID SACK FOR TEA PACKAGING,"3,900",0,,"636,286","636,286","159,072",0,"127,257",25.0,0.0,16.0,"286,329",0,0,0,0,0,"286,329",
2021,2021-03,2021ICD278454,IN_PROGRESS,11,03/16/2021 14:15:35,C4,C400,IN ,,ICD ,72,7217200000,LABORATORY EQUIPMENT CONSTATINE ,100,650,USD,"78,943","78,943","19,736",0,"15,789",25.0,0.0,16.0,,0,0,0,0,0,"35,525","922,102"
2021,2021-04,2021ICD285223,IN_PROGRESS,1,04/14/2021 13:11:14,C4,C490,IN ,,ICD ,48,4819100000,PACKAGING  MATERIALS   SHELADOL  SUSP 100ML   60ML   INSERTS    SHELADOL  SUSP  100ML  60ML  CARTONS   SHELADOL  SUSP  100ML  60ML  LABELS,"1,500","4,591",USD,"580,601","580,603","145,151",0,"92,897",25.0,0.0,16.0,,0,0,0,0,0,0,"36,239"
2021,2021-04,2021MSA7780784,IN_PROGRESS,1,04/14/2021 10:47:04,R3,R300,LK ,EG ,MEX ,48,4819400000,3570-3PLY PAPER SACKS FOR TEA PACKING        SM,"1,618",0,,"328,281","328,281","82,070",0,"65,656",25.0,0.0,16.0,"147,726",0,0,0,0,0,"147,726",
2021,2021-04,2021NMA189653,IN_PROGRESS,1,04/23/2021 11:15:18,C4,C404,TZ ,,NMA ,48,4804390000,M.G KRAFT PAPER-70/80 GSM,"29,636","20,152",USD,"2,414,238","2,414,238","241,424",0,"386,278",10.0,0.0,16.0,,0,0,0,0,0,"386,278","386,278"
2021,2021-04,2021MSA7786029,IN_PROGRESS,12,04/21/2021 14:25:39,C4,C400,BE ,,MCT ,48,4819100000,NEW BOX / CORRUGAT / CARTON ( IDF PART ),12,116,USD,"14,771","14,771","3,693",0,"2,954",25.0,0.0,16.0,,0,0,0,0,0,"6,647","2,032,198"
2021,2021-05,2021NMA193620,IN_PROGRESS,1,05/27/2021 12:36:22,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER BOARD,"29,358","25,101",USD,"3,066,637","3,066,626","766,657",0,"490,660",25.0,0.0,16.0,,0,0,0,0,0,"490,660","490,660"
2021,2021-05,2021ICD295390,IN_PROGRESS,11,05/27/2021 17:55:28,C4,C490,IN ,,ICD ,48,4819100000,2X40 CONTAINING CARTONS MADEOUT OF CARBOARD VARNISHED AND PRINTED - MEDIMOL 60ML CARTON-CRUSH LOCK,"7,332","14,113",USD,"1,684,030","1,684,023","421,006",0,"269,444",25.0,0.0,16.0,,0,0,0,0,0,0,"469,993"
2021,2021-05,2021ICD295390,IN_PROGRESS,22,05/27/2021 17:55:28,C4,C490,IN ,,ICD ,48,4819100000,2X40 CONTAINING CARTONS MADEOUT OF CARDBOARD VARNISHED AND PRINTED - DICLOMED GEL 15G CARTON,745,"1,574",USD,"187,864","187,863","46,966",0,"30,058",25.0,0.0,16.0,,0,0,0,0,0,0,"469,993"
2021,2021-05,2021ICD295256,IN_PROGRESS,1,05/27/2021 12:00:20,C4,C400,FR ,,ICD ,48,4811599000,1X40 AND 1X20 CONTS 12 PALLETS 305.935KPK  TETRA PAK PACKAGING MATERIAL[ IN REELS BEVERAGE PACKING MATERIAL COATED WITH PLASTICS]    ,"5,631","16,236",EUR,"2,389,040","2,389,038","238,904",0,"420,471",10.0,0.0,16.0,,0,0,0,0,0,"659,375","3,837,219"
2021,2021-05,2021MSA7806642,IN_PROGRESS,1,05/25/2021 15:10:08,R3,R300,LK ,RU ,MEX ,48,4819400000,960 BAGS 3 PLY PAPER SACKS WITH ALUFOIL SIZE: 112X72X18CM ,504,0,,"105,580","105,580","26,395",0,"21,116",25.0,0.0,16.0,"47,511",0,0,0,0,0,"47,511",
2021,2021-05,2021NMA193692,IN_PROGRESS,1,05/28/2021 08:04:13,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"28,541","24,403",USD,"2,981,296","2,981,284","745,321",0,"477,006",25.0,0.0,16.0,,0,0,0,0,0,"477,006","477,006"
2021,2021-06,2021ICD296893,IN_PROGRESS,1,06/04/2021 10:48:04,C4,C400,IN ,,ICD ,72,7217200000,4.09 MM STEEL WIRE - WIRE OF IRON OR NON-ALLOY STEEL -BRAND JSK,"24,184","25,514",USD,"2,891,856","2,891,850","722,963",0,"578,370",25.0,0.0,16.0,,0,0,0,0,0,"1,301,333","1,464,317"
2021,2021-05,2021NMA193690,IN_PROGRESS,1,05/28/2021 08:03:42,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"29,021","24,813",USD,"3,031,435","3,031,423","757,856",0,"485,028",25.0,0.0,16.0,,0,0,0,0,0,"485,028","485,028"
2021,2021-05,2021ICD291512,IN_PROGRESS,4,05/12/2021 08:15:51,C4,C490,GB ,,ICD ,48,4819100000,CARTON FIBREBOARD FIXED,"2,500","3,282",GBP,"566,520","566,521","141,630",0,"90,643",25.0,0.0,16.0,,0,0,0,0,0,0,"142,335"
2021,2021-05,2021ICD291393,IN_PROGRESS,2,05/11/2021 13:34:35,C4,C491,PL ,,ICD ,48,4804110000,"KRAFTLINER BOARD 100 GSM, REELS WIDTH 900MM, DIAMETER 1400MM, CORE 100MM (PART IDF)","16,460","7,604",USD,"1,014,401","1,014,403","253,601",0,"162,304",25.0,0.0,16.0,"708,634",0,0,0,0,0,"162,304","514,656"
2021,2021-06,2021NMA194369,IN_PROGRESS,1,06/03/2021 11:01:23,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"28,604","24,456",USD,"2,968,812","2,968,807","742,202",0,"475,009",25.0,0.0,16.0,,0,0,0,0,0,"475,009","475,009"
2021,2021-05,2021ICD295524,IN_PROGRESS,16,05/28/2021 11:17:26,C4,C400,DE ,,ICD ,48,4819400000,SEPPL PAPER BAG ,3,10,EUR,"1,524","1,524",381,0,305,25.0,0.0,16.0,,0,0,0,0,0,686,"547,670"
2021,2021-06,2021NBI1864902,IN_PROGRESS,1,06/02/2021 16:56:57,C4,C422,PL ,,NEX ,48,4804110000,UNBLEACHED KRAFTLINER BOARD IN REELS SUBS  125/135/170/225GSM,"129,927",0,,"8,660,100","8,660,100","2,165,025",0,"1,385,616",25.0,0.0,16.0,"2,165,025",0,0,0,0,0,"1,385,616","1,525,518"
2021,2021-06,2021ICD303111,IN_PROGRESS,1,06/30/2021 11:58:25,C4,C400,CN ,,ICD ,48,4811599000,1X40FT AND 1X20 FT CONTRS STC 18 PALLETS (2460000 PCS) PRINTED PAPER BOARD 200ML CLASSIC PRINTED PAPERBOARD LCA200B MAZIWA ZITO WHOLE MILK S076-V1 6 IN,"14,906","36,710",USD,"4,082,557","4,082,561","408,256",0,"718,531",10.0,0.0,16.0,,0,0,0,0,0,"1,126,787","4,178,168"
2021,2021-06,2021ICD301960,IN_PROGRESS,1,06/25/2021 10:02:28,C4,C400,FI ,,ICD ,48,4804390000,2 X 40FT CONTAINERS AXELLO TOUGH WHITE (WHITE KRAFT PAPER) ,"44,261","38,267",EUR,"5,439,525","5,439,529","543,953",0,"957,357",10.0,0.0,16.0,,0,0,0,0,0,"1,501,310","1,672,861"
2021,2021-06,2021ICD301201,IN_PROGRESS,1,06/21/2021 16:40:05,C4,C490,IN ,,ICD ,48,4819100000,PHARMACEUTICAL PACKAGING MATERIALS (PREPRINTED  BOXES),"24,418","30,077",USD,"3,417,985","3,417,985","854,496",0,"546,878",25.0,0.0,16.0,,0,0,0,0,0,0,"107,155"
2021,2021-01,2021ICD263190,IN_PROGRESS,1,01/08/2021 19:17:45,C4,C492,PL ,,ICD ,48,4804110000,KRAFT LINER BOARD 100GSM X 900MM -Part IDF,"8,380","3,357",USD,"472,543","472,544","118,136",0,"75,607",25.0,0.0,16.0,"320,264",0,0,0,0,0,"75,607","238,518"
2021,2021-01,2021MSA7724372,IN_PROGRESS,1,01/19/2021 08:45:44,R3,R300,LK ,EG ,MEX ,48,4819400000,6630-03 PLY MULTIWALLED PLAIN PAPER SACKS  FOR TEA PACKING                      ng,"3,215",0,,"694,089","694,089","173,522",0,"138,818",25.0,0.0,16.0,"312,340",0,0,0,0,0,"312,340",
2021,2021-01,2021NBI1849906,IN_PROGRESS,1,01/25/2021 15:36:05,C4,C410,SE ,,NEX ,48,4811599000,PE COATED BOARD SUBSTANCE 275-410 GSM,"10,634",0,,"738,574","738,574","73,857",0,"129,989",10.0,0.0,16.0,,0,0,0,0,0,"203,846","226,004"
2021,2021-01,2021MSA7717004,IN_PROGRESS,49,01/08/2021 07:56:17,C4,C400,CN ,,BFT ,48,4819400000,PAPER BAG,275,165,USD,"19,252","19,252","4,813",0,"3,850",25.0,0.0,16.0,,0,0,0,0,0,"8,663","2,201,311"
2021,2021-01,2021NMA179796,IN_PROGRESS,1,01/15/2021 13:15:27,C4,C404,TZ ,,NMA ,48,4804210000,SACK KRAFT PAPER,"28,938","20,546",USD,"2,576,517","2,576,517","644,129",0,"412,243",25.0,0.0,16.0,,0,0,0,0,0,"412,243","412,243"
2021,2021-02,2021MSA7751808,IN_PROGRESS,1,02/27/2021 22:19:28,C4,C400,FI ,,CNT ,48,4804390000, AXELLO SWAN WHITE BLEACHED  KRAFT  PAPER  SUBS 75 AND 90GSM IN REELS,"118,255","97,910",EUR,"14,190,213","14,190,191","1,419,019",0,"2,497,474",10.0,0.0,16.0,,0,0,0,0,0,"3,916,493","4,364,963"
2021,2021-03,2021NMA184101,IN_PROGRESS,1,03/02/2021 10:23:28,C4,C404,TZ ,,NMA ,48,4804110000,"KRAFT LINER, STD, NS (150/175 GSM) INV.RMCSI-2021030003","28,131","19,551",USD,"2,426,905","2,426,905","606,726",0,"388,305",25.0,0.0,16.0,,0,0,0,0,0,"388,305","388,305"
2021,2021-02,2021MSA7747783,IN_PROGRESS,2,02/23/2021 09:24:40,C4,C400,CN ,,CCF ,72,7217200000,1 X 20FT FCL CONTAINER S.T.C GALVANIZED WIRE SIZE 12.5 BRAND KESEND (IDF PART),"5,040","2,940",USD,"345,716","345,716","86,429",0,"69,143",25.0,0.0,16.0,,0,0,0,0,0,"155,572","455,121"
2021,2021-01,2021ICD267870,IN_PROGRESS,8,01/28/2021 15:56:42,C4,C400,CN ,,ICD ,48,4819100000,ACCESSORY  of SP0504:500pcs Solar Panel Packaging -Part IDF,162,150,USD,"17,329","17,329","4,332",0,"3,466",25.0,0.0,16.0,,0,0,0,0,0,"7,798","2,003,954"
2021,2021-02,2021NMA183280,IN_PROGRESS,1,02/22/2021 08:34:14,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"28,851","20,051",USD,"2,518,147","2,518,149","629,537",0,"402,904",25.0,0.0,16.0,,0,0,0,0,0,"402,904","402,904"
2021,2021-01,2021ICD268124,IN_PROGRESS,4,01/29/2021 16:06:03,C4,C400,IN ,,ICD ,48,4819100000,1X40 FT STC PACKING MATERIAL,20,1,USD,129,129,32,0,26,25.0,0.0,16.0,,0,0,0,0,0,58,"1,070,044"
2021,2021-02,2021NBI1850962,IN_PROGRESS,1,02/03/2021 09:23:46,C4,C410,US ,,NEX ,48,4804110000,UNBLEACHED KRAFTLINER RHINO KRAFT PAPER OF USA ORIGIN SUBS 127/135/170 GSM ,"44,927",0,,"2,589,028","2,589,028","647,257",0,"517,806",25.0,0.0,16.0,,0,0,0,0,0,"1,165,063","1,242,733"
2021,2021-02,2021NMA182241,IN_PROGRESS,1,02/10/2021 12:09:25,C4,C404,TZ ,,NMA ,48,4804210000,SACK KRAFT PAPER,"28,200","20,022",USD,"2,517,006","2,517,015","629,254",0,"402,722",25.0,0.0,16.0,,0,0,0,0,0,"402,722","402,722"
2021,2021-02,2021NMA182904,PAYMENT_AUTHORISED,1,02/17/2021 11:43:21,C4,C404,TZ ,,NMA ,48,4804110000,"KRAFT LINER, STD, NS, (125 GSM) INV.RMCSI-2021020026","27,982","19,448",USD,"2,406,207","2,406,209","601,552",0,"384,994",25.0,0.0,16.0,,0,0,0,0,0,"384,994",
2021,2021-02,2021MSA7751538,IN_PROGRESS,1,02/27/2021 10:41:09,R3,R300,LK ,KZ ,MEX ,48,4819400000,400 BAGS 3 PLY PAPER SACK WITH ALUFOIL SIZE 112X72X18CM ,213,0,,"44,312","44,312","11,078",0,"8,862",25.0,0.0,16.0,"19,940",0,0,0,0,0,"19,940",
2021,2021-02,2021NMA183828,IN_PROGRESS,1,02/27/2021 09:24:27,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"29,369","20,411",USD,"2,565,864","2,565,864","641,466",0,"410,538",25.0,0.0,16.0,,0,0,0,0,0,"410,538","410,538"
2021,2021-02,2021MSA7736114,IN_PROGRESS,1,02/04/2021 16:59:02,R3,R300,LK ,GB ,MEX ,48,4819400000,440-03 PLY MULTIWALLED PLAIN PAPER SACKS FOR TEA PACKING                        ng,213,0,,"46,063","46,063","11,516",0,"9,213",25.0,0.0,16.0,"20,729",0,0,0,0,0,"20,729",
2021,2021-03,2021ICD278536,IN_PROGRESS,1,03/16/2021 16:57:24,C4,C491,US ,,ICD ,48,4804110000,"KRAFT LINER 150/170/225 GSM,SIZE-965/1100/1500/1800/1250/1370MM,OD-1270MM,CNTR NO(S)=========================SEE ATTCHED LIST","184,130","89,113",USD,"11,338,883","11,338,904","2,834,726",0,"1,814,225",25.0,0.0,16.0,"2,834,726",0,0,0,0,0,"1,814,225","2,029,754"
2021,2021-04,2021MSA7783897,IN_PROGRESS,1,04/19/2021 12:08:12,R3,R300,LK ,EG ,MEX ,48,4819400000,3060-3PLY PAPER SACKS FOR TEA PACKING      SM,"1,386",0,,"281,383","281,383","70,346",0,"56,277",25.0,0.0,16.0,"126,623",0,0,0,0,0,"126,623",
2021,2021-04,2021NBI1860552,IN_PROGRESS,1,04/20/2021 08:35:47,C4,C460,KE ,,NEX ,48,4819100000,WASTE CARTONS,"1,500","6,000",KES,"7,200","7,200","1,800",0,"1,440",25.0,0.0,16.0,,0,0,0,0,0,"3,240","3,636"
2021,2021-04,2021NMA188565,IN_PROGRESS,1,04/13/2021 14:43:33,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"29,040","24,829",USD,"3,026,173","3,026,185","756,546",0,"484,190",25.0,0.0,16.0,,0,0,0,0,0,"484,190","484,190"
2021,2021-04,2021MSA7787002,IN_PROGRESS,1,04/22/2021 15:11:47,R3,R300,LK ,PK ,MEX ,48,4819400000,11bdls-03 PLY MULTIWALL PAPER SACKS FOR TEA PACKING      SM,246,0,,"43,083","43,083","10,771",0,"8,617",25.0,0.0,16.0,"19,388",0,0,0,0,0,"19,388",
2021,2021-04,2021MSA7777586,IN_PROGRESS,1,04/09/2021 10:04:19,R3,R300,LK ,RU ,MEX ,48,4819400000,1120-3PLY PAPER SACKS FOR TEA PACKING      SM,507,0,,"102,990","102,990","25,748",0,"20,598",25.0,0.0,16.0,"46,346",0,0,0,0,0,"46,346",
2021,2021-04,2021NMA187356,IN_PROGRESS,1,04/01/2021 12:11:51,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"29,134","23,016",USD,"2,859,488","2,859,480","714,870",0,"457,517",25.0,0.0,16.0,,0,0,0,0,0,"457,517","457,517"
2021,2021-04,2021ICD287709,IN_PROGRESS,1,04/24/2021 13:06:59,C4,C400,RU ,,ICD ,48,4804210000,UNBLEACHED SACK KRAFT  PAPER IN REELS SUBS 80GSM,"73,753","45,358",USD,"5,589,077","5,589,077","1,397,269",0,"1,117,815",25.0,0.0,16.0,,0,0,0,0,0,"2,515,084","2,696,683"
2021,2021-04,2021NMA190435,IN_PROGRESS,1,04/30/2021 09:02:46,C4,C404,TZ ,,NMA ,48,4804390000,MG KRAFT PAPER-80GSM,"29,805","19,075",USD,"2,329,786","2,329,778","232,978",0,"372,764",10.0,0.0,16.0,,0,0,0,0,0,"372,764","372,764"
2021,2021-05,2021MSA7798966,IN_PROGRESS,1,05/12/2021 11:30:33,R3,R300,LK ,EG ,MEX ,48,4819400000,6630PCS 03 PLY MULTIWALLED PLAIN PAPER SACKS FOR TES  PACKIN           ng,"3,396",0,,"708,248","708,248","177,062",0,"141,650",25.0,0.0,16.0,"318,712",0,0,0,0,0,"318,712",
2021,2021-05,2021NMA190894,IN_PROGRESS,1,05/05/2021 08:51:04,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"29,065","22,816",USD,"2,802,322","2,802,319","700,580",0,"448,371",25.0,0.0,16.0,,0,0,0,0,0,"448,371","448,371"
2021,2021-05,2021MSA7803206,IN_PROGRESS,1,05/20/2021 09:33:40,R3,R300,LK ,EG ,MEX ,48,4819400000,64 BAGS 4 PLY PAPER SACKS WITH ALUFOIL SIZE: 90X72X18CM ,34,0,,"6,185","6,185","1,546",0,"1,237",25.0,0.0,16.0,"2,783",0,0,0,0,0,"2,783",
2021,2021-06,2021MSA7811654,IN_PROGRESS,1,06/03/2021 07:44:26,R3,R300,LK ,PL ,MEX ,48,4819400000,380 PKGS 2 PLY RIGID SACK  FOR PACKAGING TEA,296,0,,"48,358","48,358","12,090",0,"9,672",25.0,0.0,16.0,"21,762",0,0,0,0,0,"21,762",
2021,2021-05,2021ICD289916,IN_PROGRESS,3,05/05/2021 14:16:53,C4,C400,CN ,,ICD ,72,7217200000,"GI WIRE HOT DIPPED GALVANIZED SIZE 2.5, 1.6MM","11,363","3,549",USD,"414,872","414,872","103,718",0,"82,974",25.0,0.0,16.0,,0,0,0,0,0,"186,692","520,409"
2021,2021-05,2021MSA7796817,IN_PROGRESS,1,05/08/2021 11:30:01,C4,C400,CN ,,AUT ,72,7217200000,SHOSHONA GALVANIZED BINDING WIRE MODEL G15/G16 ,"83,000","28,865",USD,"3,267,627","3,267,624","816,906",0,"653,525",25.0,0.0,16.0,,0,0,0,0,0,"1,470,431","1,800,183"
2021,2021-05,2021MSA7798347,IN_PROGRESS,1,05/11/2021 12:41:10,C4,C400,CZ ,,CCF ,48,4804390000,ADVANTAGE SMOOTH WHITE STRONG PAPER GSM 70/320MM WIDTH - 49.820MT CNERS CAAU5583635 BEAU4228402,"49,820","40,230",EUR,"5,759,897","5,759,919","575,992",0,"1,013,746",10.0,0.0,16.0,,0,0,0,0,0,"1,589,738","3,507,878"
2021,2021-05,2021NMA191292,IN_PROGRESS,1,05/08/2021 13:00:55,C4,C404,TZ ,,NMA ,48,4804110000,  KRAFT LINER (150 GSM) INV:2021050018,"29,331","25,078",USD,"3,007,803","3,007,800","751,950",0,"481,248",25.0,0.0,16.0,,0,0,0,0,0,"481,248","481,248"
2021,2021-05,2021MSA7795036,IN_PROGRESS,1,05/06/2021 09:31:19,R3,R300,LK ,EG ,MEX ,48,4819400000,6630-03 PLY MULTIWALLED PLAIN PAPER SACKS FOR TEA PACKING     SM,"3,396",0,,"708,248","708,248","177,062",0,"141,650",25.0,0.0,16.0,"318,712",0,0,0,0,0,"318,712",
2021,2021-05,2021MSA7796657,IN_PROGRESS,1,05/08/2021 09:22:41,R3,R300,LK ,RU ,MEX ,48,4819400000,1360 BAGS 3 PLY PAPER SACKS WITH ALUFOIL SIZE: 112X72X18CM ,714,0,,"149,572","149,572","37,393",0,"29,914",25.0,0.0,16.0,"67,307",0,0,0,0,0,"67,307",
2021,2021-05,2021MSA7805521,IN_PROGRESS,1,05/24/2021 10:35:42,R3,R300,LK ,KZ ,MEX ,48,4819400000,33bdls -MULTIWALL PAPER SACKS FOR TEA PACKING                  ng,739,0,,"129,249","129,249","32,312",0,"25,850",25.0,0.0,16.0,"58,162",0,0,0,0,0,"58,162",
2021,2021-04,2021ICD288975,IN_PROGRESS,15,04/30/2021 14:30:50,C4,C400,CN ,,ICD ,48,4819100000,"20 CARTONS MINI RED RECTANGULAR BAKING MOULD 25PCS/BG,20BGS/CTN",26,581,USD,"74,468","74,469","18,617",0,"14,894",25.0,0.0,16.0,,0,0,0,0,0,"33,511","782,262"
2021,2021-06,2021NMA195663,IN_PROGRESS,1,06/14/2021 12:57:38,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"28,641","24,488",USD,"2,982,645","2,982,645","745,661",0,"477,223",25.0,0.0,16.0,,0,0,0,0,0,"477,223","477,223"
2021,2021-06,2021NMA194458,IN_PROGRESS,1,06/04/2021 09:19:30,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"28,546","24,407",USD,"2,962,793","2,962,788","740,697",0,"474,046",25.0,0.0,16.0,,0,0,0,0,0,"474,046","474,046"
2021,2021-06,2021NMA196164,IN_PROGRESS,1,06/18/2021 09:08:23,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"28,038","23,972",USD,"2,919,849","2,919,849","729,962",0,"467,176",25.0,0.0,16.0,,0,0,0,0,0,"467,176","467,176"
2021,2021-01,2021NMA180139,IN_PROGRESS,1,01/19/2021 09:57:30,C4,C404,TZ ,,NMA ,48,4804210000,SACK KRAFT PAPER,"29,199","20,731",USD,"2,612,796","2,612,796","653,199",0,"418,047",25.0,0.0,16.0,,0,0,0,0,0,"418,047","418,047"
2021,2021-01,2021NMA180358,IN_PROGRESS,1,01/21/2021 10:02:42,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER AND BOARD,"31,494","19,999",USD,"2,553,957","2,553,957","638,489",0,"408,633",25.0,0.0,16.0,,0,0,0,0,0,"408,633","408,633"
2021,2021-01,2021MSA7721608,IN_PROGRESS,2,01/14/2021 13:34:18,C4,C400,CN ,,RLC ,72,7217200000,"1X20CY TRHU1148938   SHOSHONA  GALVANIZED BINDING WIRE  MODEL G15,G16   ","50,500","26,706",USD,"3,035,274","3,035,274","758,818",0,"607,055",25.0,0.0,16.0,,0,0,0,0,0,"1,365,873","2,260,227"
2021,2021-01,2021ICD266836,IN_PROGRESS,29,01/23/2021 18:35:38,C4,C400,CN ,,ICD ,48,4819100000,Accessory of AC00330102 :  24INCH TV PACKING (CMAC) V2 - Qty 100 pcs,45,200,USD,"23,220","23,220","5,805",0,"4,644",25.0,0.0,16.0,,0,0,0,0,0,"10,449","8,198,147"
