YEAR,MONTH_,ENTRY_NUMBER,ENTRYSTATUS,ITEM_NO,REGDATE,REGIME,CPC,COUNTRYOFORIGIN,COUNTRYOFDESTINATION,PORT_OF_DISCHARGE,HS_CHAPTER,HSCODE,DESCRIPTION,QUANTITY,FOB,FOBCURRENCYCODE,CIF_VALUE,CUSTOMSVALUE,IMPORT_DUTY,EXCISE,IMPORT_VAT,DUTY_RATE,EXCISE_RATE,VAT_RATE,BIF,VEHICLE_TAX,RML,PRL,PDL,OTHER_TAX,TAX_PAYABLE,TAX_REMITTED
2020,2020-07,2020NMA168892,IN_PROGRESS,1,07/21/2020 12:49:55,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER AND PAPER BOARD,"28,649","16,129",USD,"2,011,081","2,011,078","502,769",0,"281,551",25.0,0.0,14.0,,0,0,0,0,0,"281,551","281,551"
2020,2020-07,2020ICD223555,IN_PROGRESS,1,07/30/2020 11:02:34,C4,C400,IN ,,ICD ,48,4819100000,EMPTY CARTONS BOX WITH MODEL STICKER,50,80,USD,"8,950","8,950","2,238",0,"1,566",25.0,0.0,14.0,,0,0,0,0,0,"3,804","4,296"
2020,2020-11,2020MSA7687985,IN_PROGRESS,9,11/25/2020 09:35:00,C4,C490,GB ,,MTC ,48,4819400000,DOG POO BAGS/ICE CUBE BAGS,2,10,GBP,"1,744","1,744",436,0,244,25.0,0.0,14.0,,0,0,0,0,0,0,
2020,2020-07,2020ICD216831,IN_PROGRESS,1,07/06/2020 09:47:21,C4,C490,IN ,,ICD ,48,4819100000,PRINTED PAPER BOARD CARTONS (PHARMACEUTICAK PACKAGING MATERIALS),"14,429","25,792",USD,"2,985,536","2,985,536","746,384",0,"417,975",25.0,0.0,14.0,,0,0,0,0,0,0,"63,288"
2020,2020-09,2020ICD234897,IN_PROGRESS,11,09/15/2020 11:06:07,C4,C400,CN ,,ICD ,48,4819100000,PACKING BOX,21,14,USD,"1,575","1,575",394,0,276,25.0,0.0,14.0,,0,0,0,0,0,670,"2,205,605"
2020,2020-11,2020NMA175688,IN_PROGRESS,1,11/25/2020 16:27:22,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"28,668","18,204",USD,"2,309,862","2,309,853","577,463",0,"323,379",25.0,0.0,14.0,,0,0,0,0,0,"323,379","323,379"
2020,2020-07,2020ICD218386,IN_PROGRESS,1,07/10/2020 19:45:37,C4,C491,ZA ,,ICD ,48,4805110000,"34 REELS PART STC 46,748.00 KGS OF SEMI-CHEMICAL FLUTING PAPER (ULTRAFLUTE), SUBSTANCE 125 GSM, RW. 1370MM, STUFFED INTO 3X40HQ.CNERS.  ","46,748","23,361",USD,"2,798,832","2,798,834","279,883",0,"391,837",10.0,0.0,14.0,"279,883",0,0,0,0,0,"391,837","443,820"
2020,2020-08,2020ICD227031,IN_PROGRESS,1,08/14/2020 08:41:28,C4,C400,CN ,,ICD ,72,7217200000,"8 X 20FT FCL CONTAINERS S.T.C LOW CARBON HOT DIPPED GALVANIZED WIRE GRADE SAE 1008 SIZE 1.60 MM (IDF PART) CTNR NOS. TRHU1511278, CMAU0478611, TEMU1258905, FBIU0065587","105,120","70,956",USD,"8,365,885","8,365,855","2,091,464",0,"1,464,025",25.0,0.0,14.0,,0,0,0,0,0,"3,555,489","7,627,623"
2020,2020-11,2020ICD247406,IN_PROGRESS,2,11/02/2020 09:18:48,C4,C400,CL ,,ICD ,48,4804210000,25 ROLLS SEMI EXTENSIBLE SACK KRAFT BW 80 GSM RW 1070 MM DIA 120CM CORE 3IN,"23,874","14,869",USD,"1,806,476","1,806,484","451,621",0,"316,135",25.0,0.0,14.0,,0,0,0,0,0,"767,756","1,640,615"
2020,2020-11,2020NMA175687,IN_PROGRESS,1,11/25/2020 16:26:42,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"28,843","18,315",USD,"2,323,960","2,323,951","580,988",0,"325,353",25.0,0.0,14.0,,0,0,0,0,0,"325,353","325,353"
2020,2020-07,2020MSA7589646,IN_PROGRESS,2,07/24/2020 10:24:16,C4,C400,CN ,,IIL ,48,4819100000,1X20FT CONT STC EMPTY PAPER CARTON(VALUE FOR CUSTOMS PURPOSE),90,2,USD,220,220,55,0,39,25.0,0.0,14.0,,0,0,0,0,0,94,"1,106,291"
2020,2020-07,2020ICD217317,IN_PROGRESS,1,07/07/2020 11:36:26,C4,C400,CN ,,ICD ,72,7217200000,4.09MM GALVANIZED STEEL WIRE FOR ACSR ,"25,697","22,870",USD,"2,606,385","2,606,388","651,597",0,"456,118",25.0,0.0,14.0,,0,0,0,0,0,"1,107,715","1,255,192"
2020,2020-09,2020ICD237669,IN_PROGRESS,5,09/24/2020 10:32:03,C4,C400,CN ,,ICD ,72,7217200000,STC 40 COILS X 25 KG HOT DIPPED GALVANIZED WIRE SIZE 0.45MM; TENSILE STREGTH 400-500MPA; ZINC COATING MIN. 35G/SQM,"1,000","1,172",USD,"136,323","136,323","34,081",0,"23,856",25.0,0.0,14.0,,0,0,0,0,0,"57,937","5,018,627"
2020,2020-09,2020ICD232798,IN_PROGRESS,1,09/07/2020 12:54:52,C4,C400,AE ,,ICD ,72,7217200000,4.09MM GALVANIZED STEEL WIRE FOR ACSR,"25,257","22,368",USD,"2,626,627","2,626,617","656,654",0,"459,658",25.0,0.0,14.0,,0,0,0,0,0,"1,116,312","1,199,202"
2020,2020-08,2020ICD230027,IN_PROGRESS,2,08/26/2020 10:31:13,C4,C400,LK ,,ICD ,48,4819400000,03 PLY MULTIWALLED UNPRINTED PAPER SACKS SIZE 112CMX72CMX18CM PART IDF,950,"2,320",USD,"259,465","259,466","64,866",0,"45,407",25.0,0.0,14.0,,0,0,0,0,0,"110,273","3,020,423"
2020,2020-10,2020MSA7660815,IN_PROGRESS,1,10/14/2020 09:12:54,R3,R300,LK ,EG ,MEX ,48,4819400000,2550-03 PLY MULTIWALLED PLAIN PAPER SACKS FOR TEA PACKING     SM,"1,211",0,,"265,043","265,043","66,261",0,"46,383",25.0,0.0,14.0,"112,644",0,0,0,0,0,"112,644",
2020,2020-10,2020NBI1833846,IN_PROGRESS,1,10/06/2020 09:18:00,C4,C410,FI ,,TKA ,48,4804390000,BLEACHED KRAFT PAPER  - AXELLO KRAFT WHITE BLEACHED KRAFT  PAPER  IN REELS SUBS 90GSM,"69,232",0,,"8,052,832","8,052,832","805,283",0,"1,240,136",10.0,0.0,14.0,,0,0,0,0,0,"2,045,419","2,287,003"
2020,2020-07,2020ICD222554,IN_PROGRESS,1,07/27/2020 12:30:02,C4,C490,IN ,,ICD ,48,4819100000,"PHARMACEUTICAL PACKAGING MATERIALS- PRINTED AND VARNISHED CARTONS MADE OUT OF PAPERBOARDS- (ZITHROX,AVASTATIN,BENDURIC, BICOLEX,CARDITAN,COSMAG, CARDINOL, COZEPAM, FOLIC ACID, FUROSEMIE, GLUCOMET,HYOSCINE, HYDRALAZINE, IBUCOS, LORHISTINA, NOGLUC, LORHISTINA, NOGLUC, PREDNISOLONE, PRAZITEL, VARINIL, ZITHROX, ZINCOS,ASCAREX, COSMOL, CETRINO)","15,752","42,994",USD,"4,942,439","4,942,439","1,235,610",0,"691,941",25.0,0.0,14.0,,0,0,0,0,0,0,"151,616"
2020,2020-08,2020ICD225400,IN_PROGRESS,8,08/07/2020 10:09:08,C4,C400,FI ,,ICD ,48,4804390000,"7X40 FT CNERS CONTAINING 58 REELS OF AXELLO SWAN(WHITE KRAFT PAPER) 75G/M2, 550MM","23,884","20,078",EUR,"2,815,945","2,815,951","281,595",0,"433,657",10.0,0.0,14.0,,0,0,0,0,0,"715,252","5,612,435"
2020,2020-07,2020ICD222692,IN_PROGRESS,3,07/27/2020 15:17:14,C4,C400,PK ,,ICD ,48,4811599000,DKE-C507-05-SH TUZO WHOLE MILK TBA 1000ML SLIM (87 KPK)-PACKAGING MATERIAL,"2,220","5,985",EUR,"802,869","802,868","80,287",0,"123,642",10.0,0.0,14.0,,0,0,0,0,0,"203,929","1,855,693"
2020,2020-08,2020ICD225742,IN_PROGRESS,1,08/08/2020 09:20:54,C4,C491,US ,,ICD ,48,4804310000,"5X40 CONTAINING - KRAFTLINER PAPER , 127 GSM, SIZE 950/1000/1050/1150/1250/1300/1360/1400/1450/1500/1560/1620/1670/1710/1760/1800MM TCNU3075523 TGHU9607327","110,993","54,376",USD,"6,969,439","6,969,433","1,742,358",0,"975,721",25.0,0.0,14.0,"1,742,358",0,0,0,0,0,"975,721","1,111,240"
2020,2020-08,2020ICD226385,IN_PROGRESS,2,08/11/2020 12:36:38,C4,C402,ES ,,ICD ,48,4811599000,ABSORBENT PAPER 125G ROLL,530,"6,254",EUR,"920,718","920,721","92,072",0,"141,791",10.0,0.0,14.0,"629,467",0,0,0,0,0,"233,863",410
2020,2020-08,2020ICD228066,IN_PROGRESS,13,08/18/2020 14:32:07,C4,C400,CN ,,ICD ,48,4819100000,10 CARTONS CONTAINING 500 PACKS 125MM PRINTED CAKE CASES [500S] DESIGN 9-1 COLOUR,132,815,USD,"95,465","95,465","23,866",0,"16,706",25.0,0.0,14.0,,0,0,0,0,0,"40,572","754,381"
2020,2020-10,2020ICD241857,IN_PROGRESS,1,10/09/2020 15:43:49,C4,C400,SE ,,ICD ,48,4804310000,2 X 40 CONTAINING - ROYAL WHITE TOP / ROYAL 2000 KRAFTLINER PAPER 135GSM 1800MM 175GSM 1700MM 1800MM / 135GSM 1700MM 160GSM 1750MM 950MM ,"46,658","26,461",USD,"3,179,702","3,179,693","794,923",0,"556,446",25.0,0.0,14.0,,0,0,0,0,0,"1,351,369","1,455,660"
2020,2020-09,2020NMA171512,IN_PROGRESS,1,09/28/2020 11:23:15,C4,C404,TZ ,,NMA ,48,4804110000,"KRAFT LINER, STD, NS (150 GSM) INV.RMCSI-2020090034","27,798","17,652",USD,"2,188,048","2,188,052","547,013",0,"306,327",25.0,0.0,14.0,,0,0,0,0,0,"306,327","306,327"
2020,2020-09,2020MSA7630485,IN_PROGRESS,1,09/07/2020 14:46:51,R3,R300,LK ,PK ,MEX ,48,4819400000,03 PLY MULTIWALLED UNPRINTED PAPER SACKS  FOR PACKING TEA  ys,450,0,,"100,905","100,905","25,226",0,"17,658",25.0,0.0,14.0,"42,884",0,0,0,0,0,"42,884",
2020,2020-07,2020ICD220426,IN_PROGRESS,1,07/18/2020 09:12:06,C4,C491,US ,,ICD ,48,4804110000,"50 REELS STC 71,152.00 KGS OF KRAFTLINER, UNBLEACHED PAPER, SUBSTANCE 127 GSM, RW. 1120MM - 1800MM, STUFFED INTO 3X40HQ.CNERS.","71,152","32,538",USD,"4,159,843","4,159,843","1,039,961",0,"582,378",25.0,0.0,14.0,"1,039,961",0,0,0,0,0,"582,378","668,099"
2020,2020-08,2020ICD225225,IN_PROGRESS,1,08/06/2020 11:46:33,C4,C400,CN ,,ICD ,72,7217200000,"ELECTRO GALVANIZED IRON WIRE ,BWG 08.00","5,000","2,540",USD,"307,768","307,768","76,942",0,"53,859",25.0,0.0,14.0,,0,0,0,0,0,"130,801","2,555,427"
2020,2020-10,2020MSA7656005,IN_PROGRESS,23,10/07/2020 15:46:47,C4,C400,CN ,,FOC ,48,4819400000,PAPER SHOPPING BAGS,97,1,USD,121,121,30,0,21,25.0,0.0,14.0,,0,0,0,0,0,51,"753,278"
2020,2020-10,2020MSA7653941,IN_PROGRESS,1,10/05/2020 12:13:24,R3,R300,IN ,CN ,MEX ,48,4819400000, 32 BUNDLES -4 PLY MULTIWALL PRINTED PAPER SACKS FOR TEA PACKING                 ng,"1,161",0,,"182,731","182,731","45,683",0,"31,978",25.0,0.0,14.0,"77,661",0,0,0,0,0,"77,661",
2020,2020-08,2020ICD228087,IN_PROGRESS,1,08/18/2020 15:11:11,C4,C400,EG ,,ICD ,48,4819100000,AVOCADO CARTON (BOX) 5PLY WK-K,"10,821","6,827",USD,"911,503","911,500","227,875",0,"127,610",25.0,0.0,14.0,,0,0,0,0,0,"127,610","221,922"
2020,2020-09,2020ICD232646,IN_PROGRESS,1,09/05/2020 15:03:15,C4,C400,PL ,,ICD ,48,4804110000,"BROWN KRAFT LINER BOARD IN REELS-125GSM,160GSM,170GSM -CORE:100MM OD:1400MM IDF PART","232,723","107,816",USD,"14,535,103","14,535,129","3,633,782",0,"2,543,648",25.0,0.0,14.0,,0,0,0,0,0,"6,177,430","6,657,469"
2020,2020-07,2020NMA169042,IN_PROGRESS,1,07/25/2020 11:00:17,C4,C404,TZ ,,NMA ,48,4804210000,SACK KRAFT PAPER,"29,183","18,385",EUR,"2,576,702","2,581,416","645,354",0,"361,398",25.0,0.0,14.0,,0,0,0,0,0,"361,398","361,398"
2020,2020-07,2020ICD222187,IN_PROGRESS,1,07/25/2020 11:38:16,C4,C400,ZA ,,ICD ,72,7207110000,STEEL BILLETS FRESHLY PRODUCED PRIME QUALITY LOW CARBON NON ALLOY,"559,800","201,528",USD,"23,530,247","23,530,204",0,0,"3,294,229",0.0,0.0,14.0,,0,0,0,0,0,"3,294,229","4,030,365"
