YEAR,MONTH,ENTRY_NUMBER,VERSION,ITEM_NUM,ENTRYSTATUS,REG_DATE,REGIME,CPC,QUANTITY,FOB_VALUE,CURRENCY,ENTRY_CUSTOM_VALUE,HS_CHAPTER,HSCODE,GOOD_DESCRIPTION,ORIGIN_COUNTRY_CODE,ORIGIN_COUNTRY_NAME,COUNTRY_OF_DESTINATION,COD_NAME,STATION,PLACE_OF_DISCHARGE,TOTAL_TAX_PAYABLE,TOTAL_TAX_PAID,IMPORT_DUTY,IMPORT_VAT,EXCISE,EXPORT_DUTY,IDF,RDL,RML,PRL,MSS,OTHER_TAX
2020,2020-01,20NBOIM400357225,1,1,Under control,01/13/2020 19:46:18,IM4,IM400,1,"102,796",USD,"104,338",48,48191000,DELL COMPUTER EQUIPMENT PACKAGING MATERIAL,US,United States,KE,Kenya,NBO,SIG,438,0,93,74,0,0,13,8,0,0,0,250
2020,2020-01,20NBOIM400372848,1,5,Settled,01/14/2020 11:06:10,IM4,IM400,140,"5,824,270",EUR,"5,911,634",48,48194000,PROMOTION ITEMS,CN,China,KE,Kenya,NBO,CSC,"5,736","1,477,912","2,839","2,271",0,0,398,228,0,0,0,0
2020,2020-01,20NBOIMC00267493,1,2,Settled,01/13/2020 20:40:20,IMC,IM920,17,"7,080",INR,"7,186",48,48193000,BAGS,IN,India,KE,Kenya,NBO,KAH,"1,432",250,708,567,0,0,100,57,0,0,0,0
2020,2020-01,20NBOEX100215176,1,1,Settled,01/09/2020 15:54:16,EX1,EX112,"1,905","501,252",USD,"501,252",48,48191000,SHOE BOXES,KE,Kenya,ET,Ethiopia,NBO,NEX,250,250,0,0,0,0,0,0,0,0,0,250
2020,2020-01,20NBOEX100339014,1,1,Removed,01/13/2020 12:18:29,EX1,EX112,480,"125,692",USD,"125,692",48,48191000,300 PCS OF 5PLY PRINTED OUTER CARTONS,KE,Kenya,ZM,Zambia,NBO,NEX,250,250,0,0,0,0,0,0,0,0,0,250
2020,2020-01,20NBOIMC00268032,1,1,Settled,01/10/2020 23:40:50,IMC,IM960,18,"60,130",USD,"61,032",48,48191000,FOLDING CARTONS,US,United States,KE,Kenya,NBO,DHL,"31,073",0,"15,258","12,207",0,0,"2,137","1,221",0,0,0,250
2020,2020-01,20NBOIM400332806,1,6,Settled,01/16/2020 09:10:09,IM4,IM400,1,"741,875",EUR,"753,004",48,48194000,SHOPPING BAGS,LU,Luxembourg,KE,Kenya,NBO,KAH,408,"15,065",201,161,0,0,29,17,0,0,0,0
2020,2020-01,20NBOIM400209034,1,1,Settled,01/13/2020 12:04:55,IM4,IM400,1,"127,587",AED,"129,501",48,48191000,DHL OFFICE SUPPLIES - EXPRESS ENVELOPES 300GM,AE,United Arab Emirates,KE,Kenya,NBO,DHL,"65,651",0,"32,376","25,901",0,0,"4,533","2,591",0,0,0,250
2020,2020-01,20NBOIM400272620,1,2,Pending Removal,01/11/2020 06:43:05,IM4,IM400,300,"157,884",AED,"160,252",48,48191000,BOX 8-7 BROWN,AE,United Arab Emirates,KE,Kenya,NBO,DHL,"18,534",250,"9,175","7,340",0,0,"1,285",734,0,0,0,0
2020,2020-01,20NBOIMC00480011,1,3,Pending Removal,01/17/2020 11:23:58,IMC,IM960,2,"23,364",USD,"23,714",48,48191000,PORSCHE WELCOME KIT BOX WITH SLEEVE,AE,United Arab Emirates,KE,Kenya,NBO,DHL,"2,035","4,330","1,007",806,0,0,141,81,0,0,0,0
2020,2020-01,20NBOIMC00480011,1,4,Pending Removal,01/17/2020 11:23:58,IMC,IM960,2,"23,364",USD,"23,714",48,48191000,PORSCHE FLYER FOLDERS,AE,United Arab Emirates,KE,Kenya,NBO,DHL,135,833,66,53,0,0,10,6,0,0,0,0
2020,2020-01,20NBOIM400031008,1,2,Settled,01/06/2020 10:17:50,IM4,IM400,10,"288,375",USD,"292,701",48,48191000,WESTAR ACTIV/PROFILE WATCH BOX BLACK,CN,China,KE,Kenya,NBO,KAH,68,250,33,27,0,0,5,3,0,0,0,0
2020,2020-01,20MBAIM400029820,1,1,Settled,01/10/2020 11:11:14,IM4,IM412,"591,108","23,440,668",USD,"25,476,423",72,72071100,"PRIME NON ALLOY STEEL BILLETS IN 3SP, SIZE 100MM X 100MM X 12M - 158 BUNDLES",ZA,South Africa,KE,Kenya,MBA,MEX,"4,840,522",0,0,"4,076,228",0,0,"382,147","382,147",0,0,0,0
2020,2020-01,20NBOIMC00176864,1,1,Settled,01/08/2020 10:41:57,IMC,IM960,64,"110,553",ZAR,"112,211",48,48191000,JEWELLERY RING BOXES,ZA,South Africa,KE,Kenya,NBO,DHL,"35,026",0,"17,215","13,772",0,0,"2,411","1,378",0,0,0,250
2020,2020-01,20NBOIM400182227,1,2,Removed,01/08/2020 13:09:56,IM4,IM490,221,"674,568",USD,"698,216",48,48115990,HP HEAVY WEIGHT COATED PAPER 36',GB,United Kingdom,KE,Kenya,NBO,TCC,0,250,"20,136","32,218",0,0,"7,048","4,028",0,0,0,0
2020,2020-01,20NBOIM400182227,1,3,Removed,01/08/2020 13:09:56,IM4,IM490,283,"674,568",USD,"698,216",48,48115990,HP HEAVY WEIGHT COATED PAPER 42',GB,United Kingdom,KE,Kenya,NBO,TCC,0,0,"25,628","41,004",0,0,"8,970","5,126",0,0,0,0
2020,2020-01,20NBOIMC00193849,1,2,Settled,01/08/2020 17:49:12,IMC,IM960,5,"5,947",INR,"6,036",48,48191000,PACKAGING MATERIALS,IN,India,KE,Kenya,NBO,KAH,365,250,180,144,0,0,26,15,0,0,0,0
2020,2020-01,20NBOIMC00671249,1,1,Settled,01/23/2020 18:24:26,IMC,IM920,30,"6,064",USD,"6,155",48,48191000,EMPTY INNER CARTON,IN,India,KE,Kenya,NBO,KAH,"3,361",0,"1,539","1,232",0,0,216,124,0,0,0,250
2020,2020-01,20NBOIM400721220,1,6,Settled,01/24/2020 20:37:47,IM4,IM400,3,"150,945",USD,"153,209",48,48191000,DELL COMPUTER EQUIPMENT PACKAGING MATERIAL,US,United States,KE,Kenya,NBO,SIG,544,"3,068",269,215,0,0,38,22,0,0,0,0
2020,2020-01,20MBAIM400058603,1,1,Settled,01/22/2020 10:08:07,IM4,IM412,"748,238","29,676,090",USD,"32,253,258",72,72071100,"PRIME NON ALLOY STEEL BILLETS IN 3SP, SIZE 100MM X 100MM X 12M - 200 BUNDLES",ZA,South Africa,KE,Kenya,MBA,MEX,"6,128,120",0,0,"5,160,522",0,0,"483,799","483,799",0,0,0,0
2020,2020-01,20NBOIM400625755,1,1,Settled,01/22/2020 10:44:52,IM4,IM400,162,"183,084",ZAR,"183,840",48,48191000,MONKEY SHOULDER TUBES- FOC- VALUE FOR CUSTOMS PURPOSES ONLY,ZA,South Africa,KE,Kenya,NBO,SIG,"93,090",0,"45,960","36,768",0,0,"6,435","3,677",0,0,0,250
2020,2020-02,20NBOIM401036640,1,1,Settled,02/03/2020 12:06:17,IM4,IM400,120,"33,427",USD,"33,929",48,48194000,12000 PCS OSA GRANULES EMPTY POUCH 1000GM - FREE SAMPLE FOR REPACKING PROCESS,IN,India,KE,Kenya,NBO,SIG,"12,638",0,"6,132","4,906",0,0,859,491,0,0,0,250
2020,2020-02,20NBOIM401036640,1,2,Settled,02/03/2020 12:06:17,IM4,IM400,80,"33,427",USD,"33,929",48,48194000,1200PCS OSA GRANULES EMPTY POUCH 2500GM - FREE SAMPLE FOR REPACKING PROCESS,IN,India,KE,Kenya,NBO,SIG,"1,241",250,614,491,0,0,86,50,0,0,0,0
2020,2020-02,20NBOIM401036640,1,3,Settled,02/03/2020 12:06:17,IM4,IM400,60,"33,427",USD,"33,929",48,48194000,400PCS OSA GRANULES EMPTY POUCH 2500GM - FREE SAMPLE FOR REPACKING PROCESS,IN,India,KE,Kenya,NBO,SIG,415,"6,788",205,164,0,0,29,17,0,0,0,0
2020,2020-02,20NBOIM401036640,1,4,Settled,02/03/2020 12:06:17,IM4,IM400,12,"33,427",USD,"33,929",48,48194000,12LTRS OSA POWER 100ML - FREE SAMPLE FOR TESTING PURPOSE,IN,India,KE,Kenya,NBO,SIG,"3,098","1,189","1,533","1,227",0,0,215,123,0,0,0,0
2020,2020-01,20NBOIMC00633107,2,1,Settled,01/21/2020 21:27:37,IMC,IM960,328,"63,405",AED,"64,356",48,48191000,ENVELOPES 300 GM,AE,United Arab Emirates,KE,Kenya,NBO,DHL,"32,752",0,"16,089","12,872",0,0,"2,253","1,288",0,0,0,250
2020,2020-02,20NBOIM400987047,2,6,Settled,02/01/2020 14:47:56,IM4,IM400,1,"503,530",USD,"511,083",48,48191000,DELL COMPUTER EQUIPMENT PACKAGING MATERIAL,US,United States,KE,Kenya,NBO,SIG,"1,352","10,226",669,535,0,0,94,54,0,0,0,0
2020,2020-01,20NBOIMC00977892,1,4,Settled,01/31/2020 23:09:46,IMC,IM960,18,"33,750",ZAR,"34,257",48,48191000,BOXES,ZA,South Africa,KE,Kenya,NBO,DHL,"3,462","1,200","1,713","1,371",0,0,240,138,0,0,0,0
2020,2020-01,20NBOIMC00611716,1,1,Settled,01/21/2020 08:30:05,IMC,IM960,14,"3,790",USD,"3,847",48,48191000,FLDNG CARTONS/BOXES/CASES OF NON-CORRUGATED PR,US,United States,KE,Kenya,NBO,DHL,"2,194",0,962,770,0,0,135,77,0,0,0,250
2020,2020-01,20MBAIM400067277,1,1,Settled,01/25/2020 12:20:09,IM4,IM412,"860,473","34,127,428",USD,"37,091,160",72,72071100,"PRIME NON ALLOY STEEL BILLETS IN 3SP, SIZE 100MM X 100MM X 12M - 230 BUNDLES",ZA,South Africa,KE,Kenya,MBA,MEX,"7,047,322",0,0,"5,934,586",0,0,"556,368","556,368",0,0,0,0
2020,2020-01,20NBOIM400876223,1,1,Settled,01/29/2020 11:29:25,IM4,IM400,80,"4,341",USD,"4,941",48,48043100,"BROWN KRAFT PAPER 60GSM, SIZE:1000MM WIDTH & 76 MM CORE -SAMPLES -FREE OF CHARGE",RU,Russian Federation,KE,Kenya,NBO,KAH,"2,747",0,"1,236",989,0,0,173,99,0,0,0,250
2020,2020-01,20NBOIM400888600,1,2,Removed,01/29/2020 16:07:05,IM4,IM490,2,"63,881",USD,"66,800",48,48191000,PRE-PRINTED CARTON FOR MEDICINES,IN,India,KE,Kenya,NBO,SIG,"2,884",250,"13,108","8,389",0,0,"1,835","1,049",0,0,0,0
2020,2020-01,20NBOEX100832045,1,1,Settled,01/28/2020 10:10:39,EX1,EX112,10,"1,010",USD,"1,010",48,48191000,EMPTY CARTONS,KE,Kenya,ZA,South Africa,NBO,NEX,250,250,0,0,0,0,0,0,0,0,0,250
2020,2020-01,20NBOIMC00556864,1,5,Settled,01/21/2020 14:36:12,IMC,IM960,1,"48,667",USD,"49,397",48,48191000,DELL COMPUTER PACKAGING MATERIAL,US,United States,KE,Kenya,NBO,SIG,545,"10,492",269,216,0,0,38,22,0,0,0,0
2020,2020-01,20NBOIM700582137,1,1,Settled,01/20/2020 14:19:59,IM7,IM751,291,"558,328",GBP,"559,373",48,48191000,DARTS/DARTBOARD CARTONS -EPZ CARGO,CN,China,KE,Kenya,NBO,CSC,250,250,"139,844","111,875",0,0,0,0,0,0,0,250
2020,2020-01,20NBOIM400915486,1,2,Settled,01/30/2020 10:11:46,IM4,IM400,79,"63,441",AED,"64,392",48,48191000,BOX 3 BROWN,AE,United Arab Emirates,KE,Kenya,NBO,DHL,"7,723",250,"3,823","3,058",0,0,536,306,0,0,0,0
2020,2020-01,20MBAIM700056090,1,1,Settled,01/21/2020 10:16:38,IM7,IM700,54,"54,315",EUR,"55,129",48,48191000,BOXTRAY 180C 4C RV FF C WHITE,BE,Belgium,KE,Kenya,MBA,MIA,250,250,"7,013","5,611",0,0,0,0,0,0,0,250
2020,2020-01,20NBOIM400816163,1,4,Under control,01/29/2020 13:09:16,IM4,IM400,4,"131,996",USD,"133,976",48,48191000,DELL COMPUTER EQUIPMENT PACKAGING MATERIAL,US,United States,KE,Kenya,NBO,SIG,273,"4,692",135,108,0,0,19,11,0,0,0,0
2020,2020-02,20NBOEX101475971,1,1,Under control,02/16/2020 01:23:05,EX1,EX112,150,"472,370",USD,"472,370",48,48191000,CARTONS,KE,Kenya,SO,Somalia,NBO,TCC,250,250,0,0,0,0,0,0,0,0,0,250
2020,2020-02,20MBAIM400093560,1,1,Pending Removal,02/10/2020 10:27:40,IM4,IM400,"150,000","7,191,909",USD,"7,808,671",72,72139110,PRIME NON ALLOY HOT ROLLED STEEL WIRE ROD SAE 1006 SIZE 5.5MM,ZA,South Africa,KE,Kenya,MBA,MSA,"1,686,690",0,0,"1,249,388",0,0,"273,304","156,174",0,0,"7,824",0
2020,2020-02,20NBOIMC01438495,1,4,Settled,02/14/2020 20:28:24,IMC,IM960,4,"73,262",EUR,"74,361",48,48194000,GIFT BAG WITH REDWOOD DESIGN,CN,China,KE,Kenya,NBO,DHL,"1,703","2,606",843,674,0,0,118,68,0,0,0,0
2020,2020-02,20NBOIMC01439770,1,1,Settled,02/14/2020 20:51:31,IMC,IM960,1,"2,120",INR,"2,152",48,48191000,EMPTY PAPER BOX,IN,India,KE,Kenya,NBO,DHL,"1,339",0,538,431,0,0,76,44,0,0,0,250
2020,2020-02,20NBOIMC01471260,1,4,Settled,02/15/2020 21:25:44,IMC,IM960,1,"54,965",EUR,"55,789",48,48194000,GIFT BAG,CN,China,KE,Kenya,NBO,DHL,"2,554","1,955","1,264","1,011",0,0,177,102,0,0,0,0
2020,2020-02,20NBOIMC01471640,1,4,Settled,02/15/2020 21:40:16,IMC,IM960,1,"54,965",EUR,"55,789",48,48194000,A20450 GIFT BAG,CN,China,KE,Kenya,NBO,DHL,"2,554","1,955","1,264","1,011",0,0,177,102,0,0,0,0
2020,2020-02,20MBAIM400105200,1,1,Settled,02/17/2020 15:39:54,IM4,IM408,"3,092,052","120,562,570",USD,"131,165,827",72,72071100,PRIME NON ALLOY STEEL BILLETS IN SIZE 100MM X 100MM X 12M - 837 BUNDLES,ZA,South Africa,KE,Kenya,MBA,MCD,"25,077,162",0,0,"20,986,533",0,0,"1,967,488","1,967,488",0,0,"155,653",0
2020,2020-02,20NBOIM401492790,2,4,Settled,02/17/2020 11:08:22,IM4,IM400,25,"294,487",USD,"298,905",48,48191000,EMPTY BOXES,IN,India,KE,Kenya,NBO,TCC,"7,743","9,435","3,833","3,066",0,0,537,307,0,0,0,0
2020,2020-02,20NBOIMC01081401,1,1,Settled,02/04/2020 13:07:50,IMC,IM960,10,"2,014",USD,"2,044",48,48191000,EMPTY PACKAGING MATERIAL FOR TRANSPORTATION OF LAB SAMPLES,ZA,South Africa,KE,Kenya,NBO,CSC,"1,283",0,511,409,0,0,72,41,0,0,0,250
2020,2020-02,20NBOIMC01282968,1,3,Settled,02/11/2020 01:16:47,IMC,IM960,1,"13,860",USD,"14,068",48,48191000,"PORSCHE WELCOME KITS BOX WITH SLEEVE, FLYER FOLDERS",AE,United Arab Emirates,KE,Kenya,NBO,DHL,"1,287","2,569",637,509,0,0,90,51,0,0,0,0
2020,2020-02,20NBOIMC01284510,1,3,Settled,02/11/2020 02:11:55,IMC,IM960,3,"27,178",EUR,"27,586",48,48194000,SIGNIA PAPER BAG,DE,Germany,KE,Kenya,NBO,DHL,"4,255","4,752","2,106","1,685",0,0,295,169,0,0,0,0
2020,2020-02,20MBAIM400083589,1,1,Settled,02/04/2020 08:56:12,IM4,IM408,"49,500,000","157,590,680",USD,"212,824,792",25,25231000,"CEMENT CLINKER IN BULK - 49,500,000 KGS",EG,Egypt,KE,Kenya,MBA,MSA,"42,928,658",0,"21,282,480","34,051,967",0,0,"3,192,372","3,192,372",0,0,"2,491,947",0
2020,2020-02,20NBOIMC01274076,1,4,Settled,02/10/2020 19:14:57,IMC,IM960,2,"77,315",USD,"78,474",48,48191000,DELL COMPUTER EQUIPMENT PACKAGING MATERIAL,US,United States,KE,Kenya,NBO,SIG,187,"2,749",92,74,0,0,13,8,0,0,0,0
2020,2020-02,20MBAIM400095990,1,1,Settled,02/12/2020 09:03:19,IM4,IM400,"100,781","5,384,498",USD,"5,781,038",72,72139110,PRIME NON ALLOY HOT ROLLED STEEL WIRE ROD.,ZA,South Africa,KE,Kenya,MBA,RGL,"1,247,992",0,0,"924,967",0,0,"202,337","115,621",0,0,"5,067",0
2020,2020-02,20MBAIM400088100,1,1,Settled,02/06/2020 10:14:22,IM4,IM408,"1,489,302","57,532,785",USD,"62,699,872",72,72071100,PRIME NON ALLOY STEEL BILLETS.100.0mmX100.0mmX12.0m,ZA,South Africa,KE,Kenya,MBA,MSA,"11,987,953",0,0,"10,031,980",0,0,"940,499","940,499",0,0,"74,975",0
2020,2020-02,20NBOIMP01268057,1,1,Settled,02/10/2020 15:58:22,IMP,IM910,1,"40,000",KES,"40,000",48,48115990,COATED ROLL WINDING,KE,Kenya,KE,Kenya,NBO,BAG,"13,490",250,"4,000","7,040",0,0,"1,400",800,0,0,0,250
2020,2020-02,20MBAIM400092621,1,1,Pending Removal,02/10/2020 16:20:57,IM4,IM400,"102,308","5,686,116",USD,"6,084,275",72,72139110,"PRIME NON ALLOY HOT ROLLED STEEL WIRE ROD,STEELWOOL GRADE VG 13301,SIZE-7.0MM",ZA,South Africa,KE,Kenya,MBA,RGL,"1,313,264",0,0,"973,484",0,0,"212,950","121,686",0,0,"5,144",0
2020,2020-02,20NBOIMC01179206,1,1,Settled,02/07/2020 00:24:39,IMC,IM960,0,"55,755",EUR,"56,591",48,48194000,GIFT BAG WITH REDWOOD,CN,China,KE,Kenya,NBO,DHL,"2,813",0,"1,268","1,015",0,0,178,102,0,0,0,250
2020,2020-02,20NBOEX101190640,1,1,Removed,02/07/2020 10:53:59,EX1,EX112,"11,511","3,122,036",USD,"3,122,036",48,48115990,FANMILK SUPERYOKO TCA/ FAN VANILLE/FAN CHOCO CHOCO TCA 200ML,KE,Kenya,CH,Switzerland,NBO,NEX,250,250,0,0,0,0,0,0,0,0,0,250
2020,2020-02,20NBOIM401396826,1,6,Settled,02/13/2020 20:37:23,IM4,IM400,1,"150,745",USD,"153,006",48,48191000,DELL COMPUTER EQUIPMENT PACKAGING MATERIAL,US,United States,KE,Kenya,NBO,SIG,187,"3,063",92,74,0,0,13,8,0,0,0,0
2020,2020-02,20MBAIM400090325,1,1,Pending Removal,02/06/2020 18:49:48,IM4,IM408,"1,562,165","60,913,764",USD,"66,254,640",72,72071100,PRIME NON ALLOY STEEL BILLETS SIZE:100.0MMX100.0MMX12.0M,ZA,South Africa,KE,Kenya,MBA,MSA,"12,667,027",0,0,"10,600,743",0,0,"993,820","993,820",0,0,"78,644",0
2020,2020-02,20MBAIM400088680,1,1,Settled,02/06/2020 11:59:21,IM4,IM408,"2,016,862","77,912,799",USD,"84,891,600",72,72071100,PRIME NON ALLOY STEEL BILLETS 3SP/PS 100MMX100MMX12.0M,ZA,South Africa,KE,Kenya,MBA,MSA,"16,230,938",0,0,"13,582,656",0,0,"1,273,374","1,273,374",0,0,"101,534",0
2020,2020-02,20MBAIM400090194,1,1,Settled,02/06/2020 18:55:29,IM4,IM408,"2,069,088","81,749,008",USD,"88,823,150",72,72071100,PRIME NON ALLOY STEEL BILLETS SIZE :130.0MMX130.0MMX12.0M,ZA,South Africa,KE,Kenya,MBA,MSA,"16,980,564",0,0,"14,211,705",0,0,"1,332,348","1,332,348",0,0,"104,163",0
2020,2020-02,20MBAIM400090044,1,1,Pending Removal,02/06/2020 18:59:16,IM4,IM408,"1,776,704","69,279,319",USD,"75,353,682",72,72071100,PRIME NON ALLOY STEEL BILLETS SIZE :130.0MMX130.0MMX12.0M,ZA,South Africa,KE,Kenya,MBA,MSA,"14,406,646",0,0,"12,056,590",0,0,"1,130,306","1,130,306",0,0,"89,444",0
2020,2020-02,20NBOIMC01136254,2,3,Settled,02/05/2020 19:46:16,IMC,IM960,1,"89,257",USD,"90,596",48,48191000,DELL COMPUTER EQUIPMENT PACKAGING MATERIAL,US,United States,KE,Kenya,NBO,SIG,371,"17,756",183,147,0,0,26,15,0,0,0,0
2020,2020-02,20NBOIMC01270771,1,3,Settled,02/10/2020 17:35:49,IMC,IM960,17,"5,027",USD,"5,103",48,48191000,EMPTY BOXES,IN,India,KE,Kenya,NBO,KAH,260,"1,023",128,103,0,0,18,11,0,0,0,0
2020,2020-02,20NBOIMC01143231,1,1,Settled,02/06/2020 00:00:46,IMC,IM960,20,"14,728",ZAR,"14,949",48,48191000,2 BOXES,ZA,South Africa,KE,Kenya,NBO,DHL,"7,801",0,"3,738","2,990",0,0,524,299,0,0,0,250
2020,2020-02,20NBOIMC01255448,1,4,Settled,02/10/2020 11:19:16,IMC,IM960,0,"4,927",EUR,"5,001",48,48191000,PACKAGING,DE,Germany,KE,Kenya,NBO,DHL,200,176,99,79,0,0,14,8,0,0,0,0
2020,2020-02,20MBAIM400114650,1,1,Settled,02/22/2020 09:09:12,IM4,IM408,"372,477","17,314,104",USD,"19,377,272",72,72139110,PRIME HOT ROLLED NON ALLOY STEEL WIRE ROD COILS,ZA,South Africa,KE,Kenya,MBA,MSA,"3,700,435",0,0,"3,100,364",0,0,"290,660","290,660",0,0,"18,751",0
2020,2020-02,20NBOIMC01612225,1,6,Settled,02/19/2020 19:37:56,IMC,IM960,1,"59,449",USD,"60,341",48,48191000,DELL COMPUTER EQUIPMENT PACKAGING MATERIAL,US,United States,KE,Kenya,NBO,SIG,187,"1,209",92,74,0,0,13,8,0,0,0,0
2020,2020-02,20NBOIMC01684423,1,3,Settled,02/21/2020 14:56:08,IMC,IM960,1,"7,714",USD,"7,830",48,48191000,"PORSCHE GIFT BOX WITH SLEEVE, ENVELOPE",AE,United Arab Emirates,KE,Kenya,NBO,DHL,582,"1,407",288,230,0,0,41,23,0,0,0,0
2020,2020-03,20NBOIMC02005719,1,2,Settled,03/03/2020 12:13:53,IMC,IM960,1,"28,398",USD,"28,824",48,48191000,DELL COMPUTER EQUIPMENT PACKAGING MATERIAL,US,United States,KE,Kenya,NBO,SIG,272,250,134,108,0,0,19,11,0,0,0,0
2020,2020-02,20NBOEX101967342,1,1,Under control,02/29/2020 18:38:34,EX1,EX112,295,"532,780",USD,"532,780",48,48191000,CARTONS,KE,Kenya,SO,Somalia,NBO,TCC,250,250,0,0,0,0,0,0,0,0,0,250
2020,2020-02,20NBOEX101722493,1,1,Under control,02/22/2020 18:06:51,EX1,EX112,280,"602,566",USD,"602,566",48,48191000,CARTONS,KE,Kenya,SO,Somalia,NBO,JKA,250,250,0,0,0,0,0,0,0,0,0,250
2020,2020-02,20NBOIMC01575451,1,1,Settled,02/18/2020 16:20:47,IMC,IM960,1,"3,020",USD,"3,066",48,48193000,BAGS SAMPLES,BD,Bangladesh,KE,Kenya,NBO,KAH,357,0,52,42,0,0,8,5,0,0,0,250
2020,2020-02,20NBOIMC01624090,1,1,Settled,02/20/2020 09:10:54,IMC,IM960,4,"35,218",EUR,"35,746",48,48194000,GIFT BAG WITH REDWOOD DESIGN,CN,China,KE,Kenya,NBO,DHL,"2,495",0,"1,111",889,0,0,156,89,0,0,0,250
2020,2020-02,20MBAIM400089535,1,1,Settled,02/20/2020 11:40:07,IM4,IM408,"1,359,220","52,997,510",USD,"57,626,292",72,72071100,PRIME NON ALLOY STEEL BILLETS SIZE :130.0MMX130.0MMX12.0M,ZA,South Africa,KE,Kenya,MBA,MSA,"11,017,420",0,0,"9,220,207",0,0,"864,395","864,395",0,0,"68,423",0
