YEAR,MONTH,ENTRY_NUMBER,VERSION,ITEM_NUM,ENTRYSTATUS,REG_DATE,REGIME,CPC,QUANTITY,FOB_VALUE,CURRENCY,ENTRY_CUSTOM_VALUE,HS_CHAPTER,HSCODE,GOOD_DESCRIPTION,ORIGIN_COUNTRY_CODE,ORIGIN_COUNTRY_NAME,COUNTRY_OF_DESTINATION,COD_NAME,STATION,PLACE_OF_DISCHARGE,TOTAL_TAX_PAYABLE,TOTAL_TAX_PAID,IMPORT_DUTY,IMPORT_VAT,EXCISE,EXPORT_DUTY,IDF,RDL,RML,PRL,MSS,OTHER_TAX
2021,2021-01,21MBAIM400059444,1,1,Settled,01/08/2021 10:21:38,IM4,IM400,"3,593,275","166,088,253",USD,"183,900,327",72,72071100,"NON ALLOY STEEL BILLETS,3SP - 100X100X12000MM",RU,Russian Federation,KE,Kenya,MBA,MSA,"35,137,909",0,0,"29,424,053",0,0,"2,758,505","2,758,505",0,0,"196,846",0
2021,2021-01,21NBOIMC00070758,1,2,Settled,01/04/2021 16:01:48,IMC,IM960,2,"14,851",GBP,"15,074",48,48191000,TRUFFLE GIFT BOX,GB,United Kingdom,KE,Kenya,NBO,DHL,"3,808",250,"1,885","1,508",0,0,264,151,0,0,0,0
2021,2021-01,21NBOIM400060909,1,1,Settled,01/04/2021 11:46:05,IM4,IM400,1,"33,173",AED,"33,671",48,48191000,BROWN BOX # 6,AE,United Arab Emirates,KE,Kenya,NBO,DHL,"17,256",0,"8,418","6,735",0,0,"1,179",674,0,0,0,250
2021,2021-01,21MBAEX100014676,1,1,Removed,01/04/2021 17:12:46,EX1,EX112,"1,315","552,620",USD,"552,620",48,48191000,PLAIN GALITOS BOXES,KE,Kenya,MU,Mauritius,MBA,MEX,120,120,0,0,0,0,0,0,0,0,120,0
2021,2021-01,21NBOIMC00082754,1,4,Settled,01/05/2021 01:05:01,IMC,IM960,0,"4,163",USD,"4,226",48,48194000,PAPER BAG,EE,Estonia,KE,Kenya,NBO,DHL,193,150,95,76,0,0,14,8,0,0,0,0
2021,2021-01,21MBAIM400053290,1,1,Pending Removal,01/07/2021 14:56:29,IM4,IM400,"46,000,000","152,796,943",USD,"237,162,777",25,25231000,CLINKER IN BULK +/-10% TOLERANCE,EG,Egypt,KE,Kenya,MBA,MSA,"81,229,398",0,"23,716,278","41,740,649",0,0,"8,300,698","4,743,256",0,0,"2,728,517",0
2021,2021-01,21MBAIM400050162,1,1,Settled,01/07/2021 12:20:35,IM4,IM400,"3,999,280","179,173,494",USD,"199,007,733",72,72071100,NON ALLOY STEEL BILLETS-125MMX125MMX12000MM,RU,Russian Federation,KE,Kenya,MBA,MSA,"38,030,507",0,0,"31,841,238",0,0,"2,985,116","2,985,116",0,0,"219,037",0
2021,2021-01,21NBOIM400216784,1,3,Removed,01/09/2021 07:28:07,IM4,IM490,103,"564,883",CHF,"573,356",48,48191000,EMPTY CARTONS,CH,Switzerland,KE,Kenya,NBO,CSC,0,0,"14,743","9,435",0,0,"2,064","1,180",0,0,0,0
2021,2021-01,21MBAIM400048477,1,1,Settled,01/07/2021 11:34:01,IM4,IM400,"1,173,975","324,791,434",USD,"359,872,296",72,72071100,NON ALLOY HOT ROLLED STEEL BILLETS ;- SIZE 100.0MMX100.0MMX12000MM,RU,Russian Federation,KE,Kenya,MBA,MSA,"11,628,342",0,0,"9,738,130",0,0,"912,950","912,950",0,0,"64,312",0
2021,2021-01,21MBAIM400048477,1,2,Settled,01/07/2021 11:34:01,IM4,IM400,"1,160,710","324,791,434",USD,"359,872,296",72,72071100,NON-ALLOY HOT ROLLED STEEL BILLETS; SIZE- 100.0MMX100.0MMX12000MM,RU,Russian Federation,KE,Kenya,MBA,MSA,"11,641,880","57,579,568",0,"9,750,142",0,0,"914,076","914,076",0,0,"63,586",0
2021,2021-01,21MBAIM400048477,1,3,Settled,01/07/2021 11:34:01,IM4,IM400,"4,732,005","324,791,434",USD,"359,872,296",72,72071100,NON ALLOY HOT ROLLED STEEL BILLETS;- SIZE 130.00MMX130.00MMX11500MM,RU,Russian Federation,KE,Kenya,MBA,MSA,"45,492,560","5,398,085",0,"38,091,296",0,0,"3,571,059","3,571,059",0,0,"259,146",0
2021,2021-01,21MBAIM400046451,2,1,Settled,01/07/2021 11:35:23,IM4,IM400,"200,583","13,258,686",USD,"14,126,177",72,72139110,PRIME NON ALLOY HOT ROLLED STEEL WIRE ROD STEELWOOL GRADE 2 X RED METAL LABELS,ZA,South Africa,KE,Kenya,MBA,MSA,"2,252,806",0,0,"1,887,870",0,0,"176,988","176,988",0,0,"10,960",0
2021,2021-01,21MBAIM400046451,2,2,Settled,01/07/2021 11:35:23,IM4,IM400,"45,195","13,258,686",USD,"14,126,177",72,72139110,PRIME NON ALLOY HOT ROLLED STEEL WIRE ROD STEELWOOL GRADE 2XRED METAL LABELS,ZA,South Africa,KE,Kenya,MBA,MSA,"444,600","2,260,190",0,"372,320",0,0,"34,905","34,905",0,0,"2,470",0
2021,2021-01,21MBAIM400048964,1,1,Pending Removal,01/07/2021 11:55:21,IM4,IM400,"2,620,510","125,993,051",USD,"139,262,851",72,72071100,NON ALLOY STEEL BILLETS SIZE 100MMX100MMX12000MM (+0/-200MM),RU,Russian Federation,KE,Kenya,MBA,MSA,"26,603,500",0,0,"22,282,057",0,0,"2,088,943","2,088,943",0,0,"143,557",0
2021,2021-01,21MBAIM400049463,1,1,Settled,01/07/2021 12:01:26,IM4,IM400,"4,032,421","180,658,259",USD,"200,656,858",72,72071100,NON ALLOY STEEL BILLETS-125MMX125MMX12000MM,RU,Russian Federation,KE,Kenya,MBA,MSA,"38,345,652",0,0,"32,105,098",0,0,"3,009,853","3,009,853",0,0,"220,848",0
2021,2021-01,21MBAIM400036347,1,1,Pending Removal,01/06/2021 12:47:45,IM4,IM400,"225,526","36,115,320",USD,"38,659,890",72,72139110,"PRIME NON ALLOY HOT ROLLED STEEL WIRE RODS,SAE 1006 - 5.5mm",ZA,South Africa,KE,Kenya,MBA,MSA,"2,209,517",0,0,"1,850,269",0,0,"173,463","173,463",0,0,"12,322",0
2021,2021-01,21MBAIM400036347,1,2,Pending Removal,01/06/2021 12:47:45,IM4,IM400,"528,424","36,115,320",USD,"38,659,890",72,72139110,"PRIME NON ALLOY HOT ROLLED STEEL WIRE RODS,SAE 1008 - 6.5mm",ZA,South Africa,KE,Kenya,MBA,MSA,"5,177,058","6,185,584",0,"4,335,315",0,0,"406,436","406,436",0,0,"28,871",0
2021,2021-01,21NBOIMC00483620,1,1,Settled,01/18/2021 14:58:25,IMC,IM960,60,"48,883",ZAR,"49,616",48,48193000,DOY PACK GENERIC,ZA,South Africa,KE,Kenya,NBO,ACH,"25,309",0,"12,405","9,924",0,0,"1,737",993,0,0,0,250
2021,2021-01,21MBAIM400131182,1,1,Settled,01/15/2021 11:45:58,IM4,IM400,"3,095,255","143,563,963",USD,"159,142,289",72,72071100,NON ALLOY STEEL BILLETS QUALITY 3SP (MN MIN.0.60%) SIZE 100X100X12000MM-412 BDLS,RU,Russian Federation,KE,Kenya,MBA,MCD,"30,407,187",0,0,"25,462,767",0,0,"2,387,135","2,387,135",0,0,"170,150",0
2021,2021-01,21NBOIMC00322470,1,1,Settled,01/13/2021 01:18:16,IMC,IM960,1,"26,623",CHF,"27,022",48,48194000,"LUMPE,SACK UWEMBA PASTILLE",CH,Switzerland,KE,Kenya,NBO,DHL,"13,898",0,"6,756","5,405",0,0,946,541,0,0,0,250
2021,2021-01,21NBOIMC00484584,1,1,Settled,01/18/2021 14:27:41,IMC,IM960,27,"24,442",ZAR,"24,808",48,48193000,DOY PACK GENERIC,ZA,South Africa,KE,Kenya,NBO,DHL,"12,781",0,"6,203","4,962",0,0,869,497,0,0,0,250
2021,2021-01,21NBOIM400416227,1,1,Under control,01/15/2021 20:38:35,IM4,IM410,"9,000","582,973",USD,"582,973",72,72172000,HOT DIPPED GALVANIZED WIRE 1.6MM,CN,China,KE,Kenya,NBO,NBF,"294,404",0,"145,744","116,595",0,0,"20,405","11,660",0,0,0,0
2021,2021-01,21NBOIM400330362,1,1,Settled,01/14/2021 14:50:04,IM4,IM400,1,"38,408",AED,"38,984",48,48191000,NEW SUPPLIES BROWN BOX,AE,United Arab Emirates,KE,Kenya,NBO,DHL,"19,939",0,"9,747","7,797",0,0,"1,365",780,0,0,0,250
2021,2021-01,21NBOIM400275004,1,1,Settled,01/11/2021 16:04:14,IM4,IM400,8,"129,222",GBP,"131,161",48,48194000,100 BOXES OF T-SAC SIZE 3 TEE SACS PKT (100),DE,Germany,KE,Kenya,NBO,DHL,"66,489",0,"32,791","26,233",0,0,"4,591","2,624",0,0,0,250
2021,2021-01,21NBOIM400399391,1,1,Pending Removal,01/15/2021 12:55:22,IM4,IM400,274,"96,382",USD,"97,830",48,48115990,ASEPTIC PACKAGING PAPER ASEPTO TRIAL SAMPLE ASEPTO PILLW 500 ML WITH 4KG LSSTRIP,IN,India,KE,Kenya,NBO,ACH,"32,634",0,"9,783","17,219",0,0,"3,425","1,957",0,0,0,250
2021,2021-01,21NBOEX100558907,1,1,Under control,01/20/2021 13:48:23,EX1,EX112,690,"10,208",USD,"10,208",25,25231000,CLINKER,KE,Kenya,DE,Germany,NBO,TCC,250,250,0,0,0,0,0,0,0,0,0,250
2021,2021-01,21NBOEX100564098,1,1,Settled,01/20/2021 16:10:30,EX1,EX112,550,"80,145",USD,"80,145",48,48191000,PACKING BOXES(50x10 BUNDLES OF CARD BOARD BOXES ),KE,Kenya,ET,Ethiopia,NBO,TCC,250,250,0,0,0,0,0,0,0,0,0,250
2021,2021-01,21NBOIMC00547954,1,1,Settled,01/20/2021 04:25:50,IMC,IM960,1,"16,112",INR,"16,354",48,48191000,CARD BOARD,IN,India,KE,Kenya,NBO,DHL,995,0,368,295,0,0,52,30,0,0,0,250
2021,2021-01,21MBAIM400158542,1,1,Pending Removal,01/19/2021 10:05:17,IM4,IM400,"1,493,300","83,103,640",USD,"91,154,881",72,72139110,WIRE ROD COIL SAE1008 SIZE 6.5MM,MY,Malaysia,KE,Kenya,MBA,MSA,"17,401,710",0,0,"14,584,781",0,0,"1,367,324","1,367,324",0,0,"82,281",0
2021,2021-01,21NBOIMC00576191,1,6,Settled,01/21/2021 00:47:54,IMC,IM960,0,"3,570",ZAR,"3,623",48,48191000,SMALL GIFT BOX,ZA,South Africa,KE,Kenya,NBO,DHL,264,75,130,104,0,0,19,11,0,0,0,0
2021,2021-01,21NBOIMC00229915,1,1,Settled,01/09/2021 21:51:25,IMC,IM960,1,"12,559",USD,"12,747",48,48191000,GIFT BOX WITH SLEEVE,AE,United Arab Emirates,KE,Kenya,NBO,DHL,"1,127",0,434,347,0,0,61,35,0,0,0,250
2021,2021-01,21MBAEX100140010,1,1,Under control,01/16/2021 10:30:13,EX1,EX112,200,"5,600",KES,"5,600",25,25232900,PORTLAND CEMENT,KE,Kenya,SH,Saint Helena,MBA,MEX,28,56,0,0,0,0,0,0,0,0,28,0
2021,2021-01,21NBOIMC00485835,1,1,Settled,01/18/2021 13:55:46,IMC,IM920,1,"2,204",USD,"2,237",48,48194000,FILTER PAPER BAG,CN,China,KE,Kenya,NBO,KAH,"1,382",0,560,448,0,0,79,45,0,0,0,250
2021,2021-01,21NBOIMC00478783,1,1,Settled,01/18/2021 11:48:26,IMC,IM920,32,"13,444",USD,"13,646",48,48191000,FEDEX PACKAGING BOXES,US,United States,KE,Kenya,NBO,KAH,"7,143",0,"3,412","2,730",0,0,478,273,0,0,0,250
2021,2021-01,21NBOIM400530062,1,3,Removed,01/19/2021 15:51:16,IM4,IM490,12,"147,266",EUR,"149,475",48,48194000,AIR CATERING SUPPLY(M OVEN BAG),FR,France,KE,Kenya,NBO,ACH,"1,465","23,918","1,702","1,089",0,0,239,137,0,0,0,0
2021,2021-01,21NBOIM400296418,1,4,Settled,01/12/2021 10:18:07,IM4,IM400,41,"156,240",USD,"158,584",48,48194000,PRINTED PAPER BACKED POUCHES,IN,India,KE,Kenya,NBO,TCC,"10,119","5,556","5,009","4,007",0,0,702,401,0,0,0,0
2021,2021-01,21NBOIMC00524070,1,2,Pending Removal,01/19/2021 13:15:53,IMC,IM960,8,"11,318",INR,"11,488",48,48191000,EMPTY BOXES,IN,India,KE,Kenya,NBO,KAH,524,250,259,207,0,0,37,21,0,0,0,0
2021,2021-01,21NBOIM400490046,1,1,Settled,01/18/2021 15:25:28,IM4,IM400,1,"40,131",AED,"40,733",48,48191000,"BROW BOX #8,7,2",AE,United Arab Emirates,KE,Kenya,NBO,DHL,"20,822",0,"10,184","8,147",0,0,"1,426",815,0,0,0,250
2021,2021-01,21NBOIMC00332344,1,1,Settled,01/13/2021 10:39:58,IMC,IM960,4,875,INR,888,48,48191000,EMPTY BOXES,IN,India,KE,Kenya,NBO,KAH,701,0,223,178,0,0,32,18,0,0,0,250
2021,2021-01,21NBOIMC00326310,1,1,Settled,01/13/2021 04:42:21,IMC,IM960,2,"50,236",ZAR,"50,990",48,48191000,PRESENTATION BOXES,ZA,South Africa,KE,Kenya,NBO,DHL,"7,580",0,"3,628","2,903",0,0,508,291,0,0,0,250
2021,2021-01,21MBAIM400082361,1,1,Pending Removal,01/11/2021 11:56:20,IM4,IM400,"670,097","66,429,903",USD,"70,983,512",72,72139110,"PRIME NON ALLOY HOT ROLLED STEEL WIRE ROD,SAE1006 - 5.5MM",ZA,South Africa,KE,Kenya,MBA,PO2,"6,575,941",0,0,"5,506,696",0,0,"516,253","516,253",0,0,"36,739",0
2021,2021-01,21MBAIM400082361,1,2,Pending Removal,01/11/2021 11:56:20,IM4,IM400,"399,309","66,429,903",USD,"70,983,512",72,72139110,"PRIME NON ALLOY HOT ROLLED STEEL WIRE ROD,SAE1008 - 6.5MM",ZA,South Africa,KE,Kenya,MBA,PO2,"3,918,587","11,357,364",0,"3,281,426",0,0,"307,634","307,634",0,0,"21,893",0
2021,2021-01,21MBAIM400082361,1,3,Pending Removal,01/11/2021 11:56:20,IM4,IM400,"312,645","66,429,903",USD,"70,983,512",72,72139110,"PRIME NON ALLOY HOT ROLLED STEEL WIRE ROD,SAE1008 - 7.5MM",ZA,South Africa,KE,Kenya,MBA,PO2,"3,068,117","1,064,754",0,"2,569,242",0,0,"240,867","240,867",0,0,"17,141",0
2021,2021-01,21NBOIMC00261827,1,1,Settled,01/11/2021 11:42:10,IMC,IM960,5,"20,373",USD,"20,679",48,48191000,ASSORTED BOXES,BE,Belgium,KE,Kenya,NBO,DHL,477,0,112,90,0,0,16,9,0,0,0,250
2021,2021-01,21NBOEX100559703,1,1,Under control,01/20/2021 14:21:09,EX1,EX112,10,349,USD,349,25,25231000,CLINKER,KE,Kenya,DE,Germany,NBO,TCC,250,250,0,0,0,0,0,0,0,0,0,250
2021,2021-01,21NBOIM400586438,1,2,Settled,01/21/2021 10:38:50,IM4,IM400,5,"73,356",USD,"74,456",48,48191000,mimosa moment card box for wedding reception,US,United States,KE,Kenya,NBO,CSC,623,250,308,246,0,0,44,25,0,0,0,0
2021,2021-01,21NBOIMC00632677,1,1,Settled,01/22/2021 14:52:48,IMC,IM960,0,"12,665",USD,"12,855",48,48191000,PORSCHE GIFT BOX,AE,United Arab Emirates,KE,Kenya,NBO,DHL,"1,135",0,438,350,0,0,62,35,0,0,0,250
2021,2021-01,21MBAIM400193522,1,1,Settled,01/22/2021 09:04:45,IM4,IM400,"1,019,390","44,148,355",USD,"49,099,497",72,72071100,PRIME ROLLED STEEL SQUARE BILLETS GRADE ST 3 PS SIZE 100 MM X 100 MM X 12 MTR,UA,Ukraine,KE,Kenya,MBA,PO2,"9,385,198",0,0,"7,855,920",0,0,"736,493","736,493",0,0,"56,292",0
2021,2021-01,21NBOEX100619676,1,1,Settled,01/22/2021 09:54:55,EX1,EX112,412,"94,439",USD,"94,439",48,48194000,AZAM CAKE FLOUR PACKETS 2 KGS WHITE,KE,Kenya,MW,Malawi,NBO,NEX,250,250,0,0,0,0,0,0,0,0,0,250
2021,2021-01,21NBOIM400708297,1,1,Settled,01/25/2021 12:52:56,IM4,IM400,144,"42,846",USD,"43,488",48,48191000,"FEDEX PACKAGING BOX, LARGE L3/A4-20/CTN",US,United States,KE,Kenya,NBO,KAH,"22,214",0,"10,873","8,698",0,0,"1,523",870,0,0,0,250
2021,2021-01,21MBAIM400190628,1,1,Settled,01/21/2021 16:17:31,IM4,IM400,"47,000,000","145,331,763",USD,"210,510,030",25,25231000,CLINKER IN BULK,EG,Egypt,KE,Kenya,MBA,MSA,"42,592,117",0,"21,051,004","33,681,605",0,0,"3,157,651","3,157,651",0,0,"2,595,210",0
2021,2021-02,21NBOIM400960810,1,2,Settled,02/02/2021 10:32:30,IM4,IM400,30,"77,609",USD,"78,773",48,48191000,ENR SILV BOX,IE,Ireland,KE,Kenya,NBO,DHL,"2,827",250,"1,399","1,120",0,0,196,112,0,0,0,0
2021,2021-02,21NBOIM400960810,1,4,Settled,02/02/2021 10:32:30,IM4,IM400,30,"77,609",USD,"78,773",48,48191000,ENROLLMENT BOX,IE,Ireland,KE,Kenya,NBO,DHL,"25,641","2,758","12,693","10,155",0,0,"1,777","1,016",0,0,0,0
2021,2021-02,21MBAIM400297152,1,1,Settled,02/03/2021 14:29:34,IM4,IM400,"304,016","100,397,977",USD,"108,200,621",72,72139110,NON ALLOY STEEL WIRE RODS-SAE1005 - 5.50 MM,MD,Moldova Republic Of,KE,Kenya,MBA,MSA,"4,100,209",0,0,"3,438,695",0,0,"322,378","322,378",0,0,"16,758",0
2021,2021-02,21MBAIM400297152,1,2,Settled,02/03/2021 14:29:34,IM4,IM400,"1,226,552","100,397,977",USD,"108,200,621",72,72139110,NON ALLOY STEEL WIRE RODS-SAE1008 - 5.50 MM,MD,Moldova Republic Of,KE,Kenya,MBA,MSA,"16,542,281","17,312,101",0,"13,873,406",0,0,"1,300,632","1,300,632",0,0,"67,611",0
2021,2021-02,21NBOIM400962405,1,6,Removed,02/05/2021 12:42:02,IM4,IM490,210,"505,520",EUR,"513,103",48,48194000,AIR CATERING SUPPLY(AIR BAG/SC/BF/MH SECOND MEAL BAG/JUS DE POMME/BALSA VINEGAR),FR,France,KE,Kenya,NBO,ACH,"38,748","10,268","45,055","28,835",0,0,"6,308","3,605",0,0,0,0
2021,2021-02,21MBAIM400302040,1,1,Pending Removal,02/03/2021 18:36:06,IM4,IM400,"946,810","58,452,922",USD,"63,255,302",72,72071100,MILD STEEL BILLET SIZE 100MM x 100MM x 6000MM,IN,India,KE,Kenya,MBA,PO2,"12,070,700",0,0,"10,120,849",0,0,"948,830","948,830",0,0,"52,191",0
2021,2021-02,21MBAIM400279023,1,1,Settled,02/01/2021 12:18:30,IM4,IM400,"4,782,690","284,722,218",USD,"306,595,422",72,72071100,MILD STEEL BILLETS GRADE 3SP SIZE 100MMX100MMX12000MM,IN,India,KE,Kenya,MBA,MSA,"58,516,764",0,0,"49,055,268",0,0,"4,598,932","4,598,932",0,0,"263,632",0
2021,2021-02,21MBAIM400282029,1,1,Pending Removal,02/01/2021 15:42:04,IM4,IM400,"1,001,867","48,625,581",USD,"51,625,539",72,72071100,PRIME STEEL BILLETS TO QUALITY 3 SP/PS - 130.0mmX130.0mmX12.0m,RU,Russian Federation,KE,Kenya,MBA,MSA,"9,864,080",0,0,"8,260,087",0,0,"774,384","774,384",0,0,"55,225",0
2021,2021-02,21NBOIM401021261,1,1,Settled,02/03/2021 15:57:46,IM4,IM400,1,"31,787",AED,"32,264",48,48191000,"BROW BOX #3, #4",AE,United Arab Emirates,KE,Kenya,NBO,DHL,"16,546",0,"8,067","6,453",0,0,"1,130",646,0,0,0,250
2021,2021-02,21MBAIM400282393,1,1,Pending Removal,02/01/2021 15:59:37,IM4,IM400,"1,584,321","76,894,966",USD,"81,639,006",72,72071100,PRIME STEEL BILLETS TO QUALITY 3 SP/PS - 130.0mmX130.0mmX12.0m,RU,Russian Federation,KE,Kenya,MBA,MSA,"15,598,745","1,224,586",0,"13,062,241",0,0,"1,224,586","1,224,586",0,0,"87,332",0
2021,2021-02,21MBAIM400336827,1,1,Pending Removal,02/08/2021 14:36:28,IM4,IM400,"1,500,000","74,175,897",USD,"79,301,913",72,72071100,"STEEL BILLETS - FRESHLY PRODUCED PRIME QUALITY,LOW CARBON,HOT ROLLABLE SUITABLE",IN,India,KE,Kenya,MBA,MSA,"15,150,151",0,0,"12,688,307",0,0,"1,189,529","1,189,529",0,0,"82,786",0
2021,2021-02,21MBAIM400280865,1,1,Pending Removal,02/01/2021 14:17:57,IM4,IM400,"1,045,700","50,753,014",USD,"53,884,225",72,72071100,PRIME STEEL BILLETS TO QUALITY 3 SP/PS - 130.0mmX130.0mmX12.0m,RU,Russian Federation,KE,Kenya,MBA,MSA,"10,295,646",0,0,"8,621,476",0,0,"808,264","808,264",0,0,"57,642",0
2021,2021-02,21NBOIMC01011651,1,5,Settled,02/05/2021 10:50:08,IMC,IM960,2,"43,039",USD,"43,684",48,48191000,BOXES,BE,Belgium,KE,Kenya,NBO,DHL,475,"6,483",235,188,0,0,33,19,0,0,0,0
2021,2021-02,21MBAIM400279256,1,1,Settled,02/01/2021 16:23:15,IM4,IM400,"1,483,582","72,823,382",USD,"77,376,434",72,72071100,PRIME STEEL BILLETS SIZE:130mmX130mmX12m,RU,Russian Federation,KE,Kenya,MBA,MSA,"14,783,303",0,0,"12,380,230",0,0,"1,160,647","1,160,647",0,0,"81,779",0
2021,2021-02,21MBAIM400282912,1,1,Pending Removal,02/01/2021 16:33:11,IM4,IM400,"1,505,435","73,066,237",USD,"77,574,063",72,72071100,PRIME STEEL BILLETS TO QUALITY 3 SP/PS - 100.0mmX100.0mmX11.81m,RU,Russian Federation,KE,Kenya,MBA,MSA,"14,822,056",0,0,"12,411,851",0,0,"1,163,611","1,163,611",0,0,"82,983",0
2021,2021-02,21NBOIM401127669,1,1,Settled,02/06/2021 03:33:53,IM4,IM400,200,"23,743",AED,"24,099",48,48191000,BROWN BOXES,AE,United Arab Emirates,KE,Kenya,NBO,DHL,"12,421",0,"6,025","4,820",0,0,844,482,0,0,0,250
2021,2021-02,21NBOEX101100240,1,1,Under control,02/05/2021 13:22:14,EX1,EX112,45,"57,173",USD,"57,173",48,48194000,PAPER PACKAGING MATERIAL,KE,Kenya,US,United States,NBO,NEX,250,250,0,0,0,0,0,0,0,0,0,250
2021,2021-02,21MBAIM400283230,1,1,Pending Removal,02/01/2021 16:55:58,IM4,IM400,"1,000,883","48,577,822",USD,"51,574,835",72,72071100,PRIME STEEL BILLETS TO QUALITY 3 SP/PS - 100.0mmX100.0mmX11.81m,RU,Russian Federation,KE,Kenya,MBA,MSA,"9,854,391",0,0,"8,251,974",0,0,"773,623","773,623",0,0,"55,171",0
2021,2021-02,21NBOIM401057624,1,1,Settled,02/04/2021 13:03:49,IM4,IM400,275,"39,231",AED,"39,820",48,48191000,"BROW BOX #3, #5",AE,United Arab Emirates,KE,Kenya,NBO,DHL,"20,360",0,"9,955","7,964",0,0,"1,394",797,0,0,0,250
2021,2021-01,21MBAIM400271897,1,1,Settled,01/30/2021 11:15:32,IM4,IM400,"1,886,350","91,845,619",USD,"98,776,628",72,72071100,NON ALLOY PRIME STEEL BILLETS-100MMX100MMX5850MM,IN,India,KE,Kenya,MBA,MSA,"18,871,225",0,0,"15,804,261",0,0,"1,481,650","1,481,650",0,0,"103,664",0
